route_id,service_id,trip_id,trip_headsign,trip_short_name,shape_id,direction_id,wheelchair_accessible,bikes_allowed
L1,L1Domingo25,VUELTAL1Domingo25_65,Albolote,,2,1,1,1
L1,L1Domingo25,IDAL1Domingo25_64,Armilla,,1,0,1,1
L1,L1Domingo25,VUELTAL1Domingo25_66,Albolote,,2,1,1,1
L1,L1Domingo25,IDAL1Domingo25_65,Armilla,,1,0,1,1
L1,L1Domingo25,VUELTAL1Domingo25_67,Albolote,,2,1,1,1
L1,L1Domingo25,IDAL1Domingo25_66,Armilla,,1,0,1,1
L1,L1Domingo25,VUELTAL1Domingo25_68,Albolote,,2,1,1,1
L1,L1Domingo25,IDAL1Domingo25_67,Armilla,,1,0,1,1
L1,L1Domingo25,VUELTAL1Domingo25_69,Albolote,,2,1,1,1
L1,L1Domingo25,IDAL1Domingo25_68,Armilla,,1,0,1,1
L1,L1Domingo25,VUELTAL1Domingo25_70,Albolote,,2,1,1,1
L1,L1Domingo25,IDAL1Domingo25_69,Armilla,,1,0,1,1
L1,L1Domingo25,VUELTAL1Domingo25_71,Albolote,,2,1,1,1
L1,L1Domingo25,IDAL1Domingo25_70,Armilla,,1,0,1,1
L1,L1Domingo25,VUELTAL1Domingo25_72,Albolote,,2,1,1,1
L1,L1Domingo25,IDAL1Domingo25_71,Armilla,,1,0,1,1
L1,L1Domingo25,VUELTAL1Domingo25_73,Albolote,,2,1,1,1
L1,L1Domingo25,VUELTAL1Domingo25_74,Albolote,,2,1,1,1
L1,L1Domingo25,IDAL1Domingo25_72,Armilla,,1,0,1,1
L1,L1Domingo25,VUELTAL1Domingo25_75,Albolote,,2,1,1,1
L1,L1Domingo25,IDAL1Domingo25_73,Armilla,,1,0,1,1
L1,L1Domingo25,VUELTAL1Domingo25_76,Albolote,,2,1,1,1
L1,L1Domingo25,IDAL1Domingo25_74,Armilla,,1,0,1,1
L1,L1Domingo25,VUELTAL1Domingo25_77,Albolote,,2,1,1,1
L1,L1Domingo25,IDAL1Domingo25_75,Armilla,,1,0,1,1
L1,L1Domingo25,VUELTAL1Domingo25_78,Albolote,,2,1,1,1
L1,L1Domingo25,IDAL1Domingo25_76,Armilla,,1,0,1,1
L1,L1Domingo25,VUELTAL1Domingo25_79,Albolote,,2,1,1,1
L1,L1Domingo25,IDAL1Domingo25_77,Armilla,,1,0,1,1
L1,L1Domingo25,VUELTAL1Domingo25_80,Albolote,,2,1,1,1
L1,L1Domingo25,IDAL1Domingo25_78,Armilla,,1,0,1,1
L1,L1Domingo25,VUELTAL1Domingo25_81,Albolote,,2,1,1,1
L1,L1Domingo25,IDAL1Domingo25_79,Armilla,,1,0,1,1
L1,L1Domingo25,VUELTAL1Domingo25_82,Albolote,,2,1,1,1
L1,L1Domingo25,IDAL1Domingo25_80,Armilla,,1,0,1,1
L1,L1Domingo25,VUELTAL1Domingo25_83,Albolote,,2,1,1,1
L1,L1Domingo25,VUELTAL1Domingo25_84,Albolote,,2,1,1,1
L1,L1Domingo25,IDAL1Domingo25_81,Armilla,,1,0,1,1
L1,L1Domingo25,VUELTAL1Domingo25_85,Albolote,,2,1,1,1
L1,L1Domingo25,IDAL1Domingo25_82,Armilla,,1,0,1,1
L1,L1Domingo25,VUELTAL1Domingo25_86,Albolote,,2,1,1,1
L1,L1Domingo25,IDAL1Domingo25_83,Armilla,,1,0,1,1
L1,L1Domingo25,VUELTAL1Domingo25_87,Albolote,,2,1,1,1
L1,L1Domingo25,IDAL1Domingo25_84,Armilla,,1,0,1,1
L1,L1Domingo25,VUELTAL1Domingo25_88,Albolote,,2,1,1,1
L1,L1Domingo25,IDAL1Domingo25_85,Armilla,,1,0,1,1
L1,L1Domingo25,VUELTAL1Domingo25_89,Albolote,,2,1,1,1
L1,L1Domingo25,IDAL1Domingo25_86,Armilla,,1,0,1,1
L1,L1Domingo25,VUELTAL1Domingo25_90,Albolote,,2,1,1,1
L1,L1Domingo25,IDAL1Domingo25_87,Armilla,,1,0,1,1
L1,L1Domingo25,VUELTAL1Domingo25_91,Albolote,,2,1,1,1
L1,L1Domingo25,IDAL1Domingo25_88,Armilla,,1,0,1,1
L1,L1Domingo25,VUELTAL1Domingo25_92,Albolote,,2,1,1,1
L1,L1DomingoFestivo25299,IDAL1DomingoFestivo25299_1,Armilla,,1,0,1,1
L1,L1DomingoFestivo25299,VUELTAL1DomingoFestivo25299_1,Albolote,,2,1,1,1
L1,L1DomingoFestivo25308,IDAL1DomingoFestivo25308_2,Armilla,,1,0,1,1
L1,L1DomingoFestivo25308,VUELTAL1DomingoFestivo25308_2,Albolote,,2,1,1,1
L1,L1DomingoFestivo25313,IDAL1DomingoFestivo25313_3,Armilla,,1,0,1,1
L1,L1DomingoFestivo25313,VUELTAL1DomingoFestivo25313_3,Albolote,,2,1,1,1
L1,L1DomingoFestivo25299,IDAL1DomingoFestivo25299_4,Armilla,,1,0,1,1
L1,L1DomingoFestivo25299,VUELTAL1DomingoFestivo25299_4,Albolote,,2,1,1,1
L1,L1DomingoFestivo25308,IDAL1DomingoFestivo25308_5,Armilla,,1,0,1,1
L1,L1DomingoFestivo25308,VUELTAL1DomingoFestivo25308_5,Albolote,,2,1,1,1
L1,L1DomingoFestivo25313,IDAL1DomingoFestivo25313_6,Armilla,,1,0,1,1
L1,L1DomingoFestivo25313,VUELTAL1DomingoFestivo25313_6,Albolote,,2,1,1,1
L1,L1DomingoFestivo25299,IDAL1DomingoFestivo25299_7,Armilla,,1,0,1,1
L1,L1DomingoFestivo25299,VUELTAL1DomingoFestivo25299_7,Albolote,,2,1,1,1
L1,L1DomingoFestivo25308,IDAL1DomingoFestivo25308_8,Armilla,,1,0,1,1
L1,L1DomingoFestivo25308,VUELTAL1DomingoFestivo25308_8,Albolote,,2,1,1,1
L1,L1DomingoFestivo25313,IDAL1DomingoFestivo25313_9,Armilla,,1,0,1,1
L1,L1DomingoFestivo25313,VUELTAL1DomingoFestivo25313_9,Albolote,,2,1,1,1
L1,L1DomingoFestivo25299,IDAL1DomingoFestivo25299_10,Armilla,,1,0,1,1
L1,L1DomingoFestivo25299,VUELTAL1DomingoFestivo25299_10,Albolote,,2,1,1,1
L1,L1DomingoFestivo25308,IDAL1DomingoFestivo25308_11,Armilla,,1,0,1,1
L1,L1DomingoFestivo25308,VUELTAL1DomingoFestivo25308_11,Albolote,,2,1,1,1
L1,L1DomingoFestivo25313,IDAL1DomingoFestivo25313_12,Armilla,,1,0,1,1
L1,L1DomingoFestivo25313,VUELTAL1DomingoFestivo25313_12,Albolote,,2,1,1,1
L1,L1DomingoFestivo25299,IDAL1DomingoFestivo25299_13,Armilla,,1,0,1,1
L1,L1DomingoFestivo25299,VUELTAL1DomingoFestivo25299_13,Albolote,,2,1,1,1
L1,L1DomingoFestivo25308,IDAL1DomingoFestivo25308_14,Armilla,,1,0,1,1
L1,L1DomingoFestivo25308,VUELTAL1DomingoFestivo25308_14,Albolote,,2,1,1,1
L1,L1DomingoFestivo25313,IDAL1DomingoFestivo25313_15,Armilla,,1,0,1,1
L1,L1DomingoFestivo25313,VUELTAL1DomingoFestivo25313_15,Albolote,,2,1,1,1
L1,L1DomingoFestivo25299,IDAL1DomingoFestivo25299_16,Armilla,,1,0,1,1
L1,L1DomingoFestivo25299,VUELTAL1DomingoFestivo25299_16,Albolote,,2,1,1,1
L1,L1DomingoFestivo25308,IDAL1DomingoFestivo25308_17,Armilla,,1,0,1,1
L1,L1DomingoFestivo25308,VUELTAL1DomingoFestivo25308_17,Albolote,,2,1,1,1
L1,L1DomingoFestivo25313,IDAL1DomingoFestivo25313_18,Armilla,,1,0,1,1
L1,L1DomingoFestivo25313,VUELTAL1DomingoFestivo25313_18,Albolote,,2,1,1,1
L1,L1DomingoFestivo25299,IDAL1DomingoFestivo25299_19,Armilla,,1,0,1,1
L1,L1DomingoFestivo25299,VUELTAL1DomingoFestivo25299_19,Albolote,,2,1,1,1
L1,L1DomingoFestivo25308,IDAL1DomingoFestivo25308_20,Armilla,,1,0,1,1
L1,L1DomingoFestivo25308,VUELTAL1DomingoFestivo25308_20,Albolote,,2,1,1,1
L1,L1DomingoFestivo25313,IDAL1DomingoFestivo25313_21,Armilla,,1,0,1,1
L1,L1DomingoFestivo25313,VUELTAL1DomingoFestivo25313_21,Albolote,,2,1,1,1
L1,L1DomingoFestivo25299,IDAL1DomingoFestivo25299_22,Armilla,,1,0,1,1
L1,L1DomingoFestivo25299,VUELTAL1DomingoFestivo25299_22,Albolote,,2,1,1,1
L1,L1DomingoFestivo25308,IDAL1DomingoFestivo25308_23,Armilla,,1,0,1,1
L1,L1DomingoFestivo25308,VUELTAL1DomingoFestivo25308_23,Albolote,,2,1,1,1
L1,L1DomingoFestivo25313,IDAL1DomingoFestivo25313_24,Armilla,,1,0,1,1
L1,L1DomingoFestivo25313,VUELTAL1DomingoFestivo25313_24,Albolote,,2,1,1,1
L1,L1DomingoFestivo25299,IDAL1DomingoFestivo25299_25,Armilla,,1,0,1,1
L1,L1DomingoFestivo25299,VUELTAL1DomingoFestivo25299_25,Albolote,,2,1,1,1
L1,L1DomingoFestivo25308,IDAL1DomingoFestivo25308_26,Armilla,,1,0,1,1
L1,L1DomingoFestivo25308,VUELTAL1DomingoFestivo25308_26,Albolote,,2,1,1,1
L1,L1DomingoFestivo25313,IDAL1DomingoFestivo25313_27,Armilla,,1,0,1,1
L1,L1DomingoFestivo25313,VUELTAL1DomingoFestivo25313_27,Albolote,,2,1,1,1
L1,L1DomingoFestivo25299,VUELTAL1DomingoFestivo25299_28,Albolote,,2,1,1,1
L1,L1DomingoFestivo25308,VUELTAL1DomingoFestivo25308_29,Albolote,,2,1,1,1
L1,L1DomingoFestivo25313,VUELTAL1DomingoFestivo25313_30,Albolote,,2,1,1,1
L1,L1DomingoFestivo25299,IDAL1DomingoFestivo25299_28,Armilla,,1,0,1,1
L1,L1DomingoFestivo25299,VUELTAL1DomingoFestivo25299_31,Albolote,,2,1,1,1
L1,L1DomingoFestivo25308,IDAL1DomingoFestivo25308_29,Armilla,,1,0,1,1
L1,L1DomingoFestivo25308,VUELTAL1DomingoFestivo25308_32,Albolote,,2,1,1,1
L1,L1DomingoFestivo25313,IDAL1DomingoFestivo25313_30,Armilla,,1,0,1,1
L1,L1DomingoFestivo25313,VUELTAL1DomingoFestivo25313_33,Albolote,,2,1,1,1
L1,L1DomingoFestivo25299,IDAL1DomingoFestivo25299_31,Armilla,,1,0,1,1
L1,L1DomingoFestivo25299,VUELTAL1DomingoFestivo25299_34,Albolote,,2,1,1,1
L1,L1DomingoFestivo25308,IDAL1DomingoFestivo25308_32,Armilla,,1,0,1,1
L1,L1DomingoFestivo25308,VUELTAL1DomingoFestivo25308_35,Albolote,,2,1,1,1
L1,L1DomingoFestivo25313,IDAL1DomingoFestivo25313_33,Armilla,,1,0,1,1
L1,L1DomingoFestivo25313,VUELTAL1DomingoFestivo25313_36,Albolote,,2,1,1,1
L1,L1DomingoFestivo25299,IDAL1DomingoFestivo25299_34,Armilla,,1,0,1,1
L1,L1DomingoFestivo25299,VUELTAL1DomingoFestivo25299_37,Albolote,,2,1,1,1
L1,L1DomingoFestivo25308,IDAL1DomingoFestivo25308_35,Armilla,,1,0,1,1
L1,L1DomingoFestivo25308,VUELTAL1DomingoFestivo25308_38,Albolote,,2,1,1,1
L1,L1DomingoFestivo25313,IDAL1DomingoFestivo25313_36,Armilla,,1,0,1,1
L1,L1DomingoFestivo25313,VUELTAL1DomingoFestivo25313_39,Albolote,,2,1,1,1
L1,L1DomingoFestivo25299,IDAL1DomingoFestivo25299_37,Armilla,,1,0,1,1
L1,L1DomingoFestivo25299,VUELTAL1DomingoFestivo25299_40,Albolote,,2,1,1,1
L1,L1DomingoFestivo25308,IDAL1DomingoFestivo25308_38,Armilla,,1,0,1,1
L1,L1DomingoFestivo25308,VUELTAL1DomingoFestivo25308_41,Albolote,,2,1,1,1
L1,L1DomingoFestivo25313,IDAL1DomingoFestivo25313_39,Armilla,,1,0,1,1
L1,L1DomingoFestivo25313,VUELTAL1DomingoFestivo25313_42,Albolote,,2,1,1,1
L1,L1DomingoFestivo25299,IDAL1DomingoFestivo25299_40,Armilla,,1,0,1,1
L1,L1DomingoFestivo25299,VUELTAL1DomingoFestivo25299_43,Albolote,,2,1,1,1
L1,L1DomingoFestivo25308,IDAL1DomingoFestivo25308_41,Armilla,,1,0,1,1
L1,L1DomingoFestivo25308,VUELTAL1DomingoFestivo25308_44,Albolote,,2,1,1,1
L1,L1DomingoFestivo25313,IDAL1DomingoFestivo25313_42,Armilla,,1,0,1,1
L1,L1DomingoFestivo25313,VUELTAL1DomingoFestivo25313_45,Albolote,,2,1,1,1
L1,L1DomingoFestivo25299,IDAL1DomingoFestivo25299_43,Armilla,,1,0,1,1
L1,L1DomingoFestivo25299,VUELTAL1DomingoFestivo25299_46,Albolote,,2,1,1,1
L1,L1DomingoFestivo25308,IDAL1DomingoFestivo25308_44,Armilla,,1,0,1,1
L1,L1DomingoFestivo25308,VUELTAL1DomingoFestivo25308_47,Albolote,,2,1,1,1
L1,L1DomingoFestivo25313,IDAL1DomingoFestivo25313_45,Armilla,,1,0,1,1
L1,L1DomingoFestivo25313,VUELTAL1DomingoFestivo25313_48,Albolote,,2,1,1,1
L1,L1DomingoFestivo25299,IDAL1DomingoFestivo25299_46,Armilla,,1,0,1,1
L1,L1DomingoFestivo25299,VUELTAL1DomingoFestivo25299_49,Albolote,,2,1,1,1
L1,L1DomingoFestivo25308,IDAL1DomingoFestivo25308_47,Armilla,,1,0,1,1
L1,L1DomingoFestivo25308,VUELTAL1DomingoFestivo25308_50,Albolote,,2,1,1,1
L1,L1DomingoFestivo25313,IDAL1DomingoFestivo25313_48,Armilla,,1,0,1,1
L1,L1DomingoFestivo25313,VUELTAL1DomingoFestivo25313_51,Albolote,,2,1,1,1
L1,L1DomingoFestivo25299,IDAL1DomingoFestivo25299_49,Armilla,,1,0,1,1
L1,L1DomingoFestivo25299,VUELTAL1DomingoFestivo25299_52,Albolote,,2,1,1,1
L1,L1DomingoFestivo25308,IDAL1DomingoFestivo25308_50,Armilla,,1,0,1,1
L1,L1DomingoFestivo25308,VUELTAL1DomingoFestivo25308_53,Albolote,,2,1,1,1
L1,L1DomingoFestivo25313,IDAL1DomingoFestivo25313_51,Armilla,,1,0,1,1
L1,L1DomingoFestivo25313,VUELTAL1DomingoFestivo25313_54,Albolote,,2,1,1,1
L1,L1DomingoFestivo25299,IDAL1DomingoFestivo25299_52,Armilla,,1,0,1,1
L1,L1DomingoFestivo25299,VUELTAL1DomingoFestivo25299_55,Albolote,,2,1,1,1
L1,L1DomingoFestivo25308,IDAL1DomingoFestivo25308_53,Armilla,,1,0,1,1
L1,L1DomingoFestivo25308,VUELTAL1DomingoFestivo25308_56,Albolote,,2,1,1,1
L1,L1DomingoFestivo25313,IDAL1DomingoFestivo25313_54,Armilla,,1,0,1,1
L1,L1DomingoFestivo25313,VUELTAL1DomingoFestivo25313_57,Albolote,,2,1,1,1
L1,L1DomingoFestivo25299,IDAL1DomingoFestivo25299_55,Armilla,,1,0,1,1
L1,L1DomingoFestivo25299,VUELTAL1DomingoFestivo25299_58,Albolote,,2,1,1,1
L1,L1DomingoFestivo25308,IDAL1DomingoFestivo25308_56,Armilla,,1,0,1,1
L1,L1DomingoFestivo25308,VUELTAL1DomingoFestivo25308_59,Albolote,,2,1,1,1
L1,L1DomingoFestivo25313,IDAL1DomingoFestivo25313_57,Armilla,,1,0,1,1
L1,L1DomingoFestivo25313,VUELTAL1DomingoFestivo25313_60,Albolote,,2,1,1,1
L1,L1DomingoFestivo25299,IDAL1DomingoFestivo25299_58,Armilla,,1,0,1,1
L1,L1DomingoFestivo25299,VUELTAL1DomingoFestivo25299_61,Albolote,,2,1,1,1
L1,L1DomingoFestivo25308,IDAL1DomingoFestivo25308_59,Armilla,,1,0,1,1
L1,L1DomingoFestivo25308,VUELTAL1DomingoFestivo25308_62,Albolote,,2,1,1,1
L1,L1DomingoFestivo25313,IDAL1DomingoFestivo25313_60,Armilla,,1,0,1,1
L1,L1DomingoFestivo25313,VUELTAL1DomingoFestivo25313_63,Albolote,,2,1,1,1
L1,L1DomingoFestivo25299,IDAL1DomingoFestivo25299_61,Armilla,,1,0,1,1
L1,L1DomingoFestivo25299,VUELTAL1DomingoFestivo25299_64,Albolote,,2,1,1,1
L1,L1DomingoFestivo25308,IDAL1DomingoFestivo25308_62,Armilla,,1,0,1,1
L1,L1DomingoFestivo25308,VUELTAL1DomingoFestivo25308_65,Albolote,,2,1,1,1
L1,L1DomingoFestivo25313,IDAL1DomingoFestivo25313_63,Armilla,,1,0,1,1
L1,L1DomingoFestivo25313,VUELTAL1DomingoFestivo25313_66,Albolote,,2,1,1,1
L1,L1DomingoFestivo25299,IDAL1DomingoFestivo25299_64,Armilla,,1,0,1,1
L1,L1DomingoFestivo25299,VUELTAL1DomingoFestivo25299_67,Albolote,,2,1,1,1
L1,L1DomingoFestivo25308,IDAL1DomingoFestivo25308_65,Armilla,,1,0,1,1
L1,L1DomingoFestivo25308,VUELTAL1DomingoFestivo25308_68,Albolote,,2,1,1,1
L1,L1DomingoFestivo25313,IDAL1DomingoFestivo25313_66,Armilla,,1,0,1,1
L1,L1DomingoFestivo25313,VUELTAL1DomingoFestivo25313_69,Albolote,,2,1,1,1
L1,L1DomingoFestivo25299,IDAL1DomingoFestivo25299_67,Armilla,,1,0,1,1
L1,L1DomingoFestivo25299,VUELTAL1DomingoFestivo25299_70,Albolote,,2,1,1,1
L1,L1DomingoFestivo25308,IDAL1DomingoFestivo25308_68,Armilla,,1,0,1,1
L1,L1DomingoFestivo25308,VUELTAL1DomingoFestivo25308_71,Albolote,,2,1,1,1
L1,L1DomingoFestivo25313,IDAL1DomingoFestivo25313_69,Armilla,,1,0,1,1
L1,L1DomingoFestivo25313,VUELTAL1DomingoFestivo25313_72,Albolote,,2,1,1,1
L1,L1DomingoFestivo25299,IDAL1DomingoFestivo25299_70,Armilla,,1,0,1,1
L1,L1DomingoFestivo25299,VUELTAL1DomingoFestivo25299_73,Albolote,,2,1,1,1
L1,L1DomingoFestivo25308,IDAL1DomingoFestivo25308_71,Armilla,,1,0,1,1
L1,L1DomingoFestivo25308,VUELTAL1DomingoFestivo25308_74,Albolote,,2,1,1,1
L1,L1DomingoFestivo25313,IDAL1DomingoFestivo25313_72,Armilla,,1,0,1,1
L1,L1DomingoFestivo25313,VUELTAL1DomingoFestivo25313_75,Albolote,,2,1,1,1
L1,L1DomingoFestivo25299,IDAL1DomingoFestivo25299_73,Armilla,,1,0,1,1
L1,L1DomingoFestivo25299,VUELTAL1DomingoFestivo25299_76,Albolote,,2,1,1,1
L1,L1DomingoFestivo25308,IDAL1DomingoFestivo25308_74,Armilla,,1,0,1,1
L1,L1DomingoFestivo25308,VUELTAL1DomingoFestivo25308_77,Albolote,,2,1,1,1
L1,L1DomingoFestivo25313,IDAL1DomingoFestivo25313_75,Armilla,,1,0,1,1
L1,L1DomingoFestivo25313,VUELTAL1DomingoFestivo25313_78,Albolote,,2,1,1,1
L1,L1DomingoFestivo25299,IDAL1DomingoFestivo25299_76,Armilla,,1,0,1,1
L1,L1DomingoFestivo25299,VUELTAL1DomingoFestivo25299_79,Albolote,,2,1,1,1
L1,L1DomingoFestivo25308,IDAL1DomingoFestivo25308_77,Armilla,,1,0,1,1
L1,L1DomingoFestivo25308,VUELTAL1DomingoFestivo25308_80,Albolote,,2,1,1,1
L1,L1DomingoFestivo25313,IDAL1DomingoFestivo25313_78,Armilla,,1,0,1,1
L1,L1DomingoFestivo25313,VUELTAL1DomingoFestivo25313_81,Albolote,,2,1,1,1
L1,L1DomingoFestivo25299,IDAL1DomingoFestivo25299_79,Armilla,,1,0,1,1
L1,L1DomingoFestivo25299,VUELTAL1DomingoFestivo25299_82,Albolote,,2,1,1,1
L1,L1DomingoFestivo25308,IDAL1DomingoFestivo25308_80,Armilla,,1,0,1,1
L1,L1DomingoFestivo25308,VUELTAL1DomingoFestivo25308_83,Albolote,,2,1,1,1
L1,L1DomingoFestivo25313,IDAL1DomingoFestivo25313_81,Armilla,,1,0,1,1
L1,L1DomingoFestivo25313,VUELTAL1DomingoFestivo25313_84,Albolote,,2,1,1,1
L1,L1DomingoFestivo25299,VUELTAL1DomingoFestivo25299_85,Albolote,,2,1,1,1
L1,L1DomingoFestivo25308,VUELTAL1DomingoFestivo25308_86,Albolote,,2,1,1,1
L1,L1DomingoFestivo25313,VUELTAL1DomingoFestivo25313_87,Albolote,,2,1,1,1
L1,L1DomingoFestivo25299,IDAL1DomingoFestivo25299_82,Armilla,,1,0,1,1
L1,L1DomingoFestivo25299,VUELTAL1DomingoFestivo25299_88,Albolote,,2,1,1,1
L1,L1DomingoFestivo25308,IDAL1DomingoFestivo25308_83,Armilla,,1,0,1,1
L1,L1DomingoFestivo25308,VUELTAL1DomingoFestivo25308_89,Albolote,,2,1,1,1
L1,L1DomingoFestivo25313,IDAL1DomingoFestivo25313_84,Armilla,,1,0,1,1
L1,L1DomingoFestivo25313,VUELTAL1DomingoFestivo25313_90,Albolote,,2,1,1,1
L1,L1DomingoFestivo25299,IDAL1DomingoFestivo25299_85,Armilla,,1,0,1,1
L1,L1DomingoFestivo25299,VUELTAL1DomingoFestivo25299_91,Albolote,,2,1,1,1
L1,L1DomingoFestivo25308,IDAL1DomingoFestivo25308_86,Armilla,,1,0,1,1
L1,L1DomingoFestivo25308,VUELTAL1DomingoFestivo25308_92,Albolote,,2,1,1,1
L1,L1DomingoFestivo25313,IDAL1DomingoFestivo25313_87,Armilla,,1,0,1,1
L1,L1DomingoFestivo25313,VUELTAL1DomingoFestivo25313_93,Albolote,,2,1,1,1
L1,L1DomingoFestivo25299,IDAL1DomingoFestivo25299_88,Armilla,,1,0,1,1
L1,L1DomingoFestivo25299,VUELTAL1DomingoFestivo25299_94,Albolote,,2,1,1,1
L1,L1DomingoFestivo25308,IDAL1DomingoFestivo25308_89,Armilla,,1,0,1,1
L1,L1DomingoFestivo25308,VUELTAL1DomingoFestivo25308_95,Albolote,,2,1,1,1
L1,L1DomingoFestivo25313,IDAL1DomingoFestivo25313_90,Armilla,,1,0,1,1
L1,L1DomingoFestivo25313,VUELTAL1DomingoFestivo25313_96,Albolote,,2,1,1,1
L1,L1DomingoFestivo25299,IDAL1DomingoFestivo25299_91,Armilla,,1,0,1,1
L1,L1DomingoFestivo25299,VUELTAL1DomingoFestivo25299_97,Albolote,,2,1,1,1
L1,L1DomingoFestivo25308,IDAL1DomingoFestivo25308_92,Armilla,,1,0,1,1
L1,L1DomingoFestivo25308,VUELTAL1DomingoFestivo25308_98,Albolote,,2,1,1,1
L1,L1DomingoFestivo25313,IDAL1DomingoFestivo25313_93,Armilla,,1,0,1,1
L1,L1DomingoFestivo25313,VUELTAL1DomingoFestivo25313_99,Albolote,,2,1,1,1
L1,L1DomingoFestivo25299,IDAL1DomingoFestivo25299_94,Armilla,,1,0,1,1
L1,L1DomingoFestivo25299,VUELTAL1DomingoFestivo25299_100,Albolote,,2,1,1,1
L1,L1DomingoFestivo25308,IDAL1DomingoFestivo25308_95,Armilla,,1,0,1,1
L1,L1DomingoFestivo25308,VUELTAL1DomingoFestivo25308_101,Albolote,,2,1,1,1
L1,L1DomingoFestivo25313,IDAL1DomingoFestivo25313_96,Armilla,,1,0,1,1
L1,L1DomingoFestivo25313,VUELTAL1DomingoFestivo25313_102,Albolote,,2,1,1,1
L1,L1DomingoFestivo25299,IDAL1DomingoFestivo25299_97,Armilla,,1,0,1,1
L1,L1DomingoFestivo25299,VUELTAL1DomingoFestivo25299_103,Albolote,,2,1,1,1
L1,L1DomingoFestivo25308,IDAL1DomingoFestivo25308_98,Armilla,,1,0,1,1
L1,L1DomingoFestivo25308,VUELTAL1DomingoFestivo25308_104,Albolote,,2,1,1,1
L1,L1DomingoFestivo25313,IDAL1DomingoFestivo25313_99,Armilla,,1,0,1,1
L1,L1DomingoFestivo25313,VUELTAL1DomingoFestivo25313_105,Albolote,,2,1,1,1
L1,L1DomingoFestivo25299,IDAL1DomingoFestivo25299_100,Armilla,,1,0,1,1
L1,L1DomingoFestivo25299,VUELTAL1DomingoFestivo25299_106,Albolote,,2,1,1,1
L1,L1DomingoFestivo25308,IDAL1DomingoFestivo25308_101,Armilla,,1,0,1,1
L1,L1DomingoFestivo25308,VUELTAL1DomingoFestivo25308_107,Albolote,,2,1,1,1
L1,L1DomingoFestivo25313,IDAL1DomingoFestivo25313_102,Armilla,,1,0,1,1
L1,L1DomingoFestivo25313,VUELTAL1DomingoFestivo25313_108,Albolote,,2,1,1,1
L1,L1DomingoFestivo25299,IDAL1DomingoFestivo25299_103,Armilla,,1,0,1,1
L1,L1DomingoFestivo25299,VUELTAL1DomingoFestivo25299_109,Albolote,,2,1,1,1
L1,L1DomingoFestivo25308,IDAL1DomingoFestivo25308_104,Armilla,,1,0,1,1
L1,L1DomingoFestivo25308,VUELTAL1DomingoFestivo25308_110,Albolote,,2,1,1,1
L1,L1DomingoFestivo25313,IDAL1DomingoFestivo25313_105,Armilla,,1,0,1,1
L1,L1DomingoFestivo25313,VUELTAL1DomingoFestivo25313_111,Albolote,,2,1,1,1
L1,L1DomingoFestivo25299,IDAL1DomingoFestivo25299_106,Armilla,,1,0,1,1
L1,L1DomingoFestivo25299,VUELTAL1DomingoFestivo25299_112,Albolote,,2,1,1,1
L1,L1DomingoFestivo25308,IDAL1DomingoFestivo25308_107,Armilla,,1,0,1,1
L1,L1DomingoFestivo25308,VUELTAL1DomingoFestivo25308_113,Albolote,,2,1,1,1
L1,L1DomingoFestivo25313,IDAL1DomingoFestivo25313_108,Armilla,,1,0,1,1
L1,L1DomingoFestivo25313,VUELTAL1DomingoFestivo25313_114,Albolote,,2,1,1,1
L1,L1DomingoFestivo25299,IDAL1DomingoFestivo25299_109,Armilla,,1,0,1,1
L1,L1DomingoFestivo25299,VUELTAL1DomingoFestivo25299_115,Albolote,,2,1,1,1
L1,L1DomingoFestivo25308,IDAL1DomingoFestivo25308_110,Armilla,,1,0,1,1
L1,L1DomingoFestivo25308,VUELTAL1DomingoFestivo25308_116,Albolote,,2,1,1,1
L1,L1DomingoFestivo25313,IDAL1DomingoFestivo25313_111,Armilla,,1,0,1,1
L1,L1DomingoFestivo25313,VUELTAL1DomingoFestivo25313_117,Albolote,,2,1,1,1
L1,L1DomingoFestivo25299,IDAL1DomingoFestivo25299_112,Armilla,,1,0,1,1
L1,L1DomingoFestivo25299,VUELTAL1DomingoFestivo25299_118,Albolote,,2,1,1,1
L1,L1DomingoFestivo25308,IDAL1DomingoFestivo25308_113,Armilla,,1,0,1,1
L1,L1DomingoFestivo25308,VUELTAL1DomingoFestivo25308_119,Albolote,,2,1,1,1
L1,L1DomingoFestivo25313,IDAL1DomingoFestivo25313_114,Armilla,,1,0,1,1
L1,L1DomingoFestivo25313,VUELTAL1DomingoFestivo25313_120,Albolote,,2,1,1,1
L1,L1DomingoFestivo25299,IDAL1DomingoFestivo25299_115,Armilla,,1,0,1,1
L1,L1DomingoFestivo25299,VUELTAL1DomingoFestivo25299_121,Albolote,,2,1,1,1
L1,L1DomingoFestivo25308,IDAL1DomingoFestivo25308_116,Armilla,,1,0,1,1
L1,L1DomingoFestivo25308,VUELTAL1DomingoFestivo25308_122,Albolote,,2,1,1,1
L1,L1DomingoFestivo25313,IDAL1DomingoFestivo25313_117,Armilla,,1,0,1,1
L1,L1DomingoFestivo25313,VUELTAL1DomingoFestivo25313_123,Albolote,,2,1,1,1
L1,L1DomingoFestivo25299,IDAL1DomingoFestivo25299_118,Armilla,,1,0,1,1
L1,L1DomingoFestivo25299,VUELTAL1DomingoFestivo25299_124,Albolote,,2,1,1,1
